date,word,frequency
06/08/00,knicks,0
06/08/00,lieberman,0
06/08/00,statue,1
06/08/00,teacher,43
06/08/00,mets,0
06/08/00,cheney,0
06/08/00,clinton,0
06/08/00,school,145
06/08/00,airline,17
06/08/00,oil,35
06/08/00,immigrant,8
06/08/00,drug,71
06/08/00,israel,0
06/08/00,euro,13
06/08/00,stock,52
06/08/00,deng,0
06/08/00,missile,10
06/08/00,lehrer,0
06/08/00,jones,0
06/08/00,company,190
06/08/00,walker,0
06/01/00,debate,19
06/01/00,defense,59
06/01/00,print,22
06/01/00,judge,32
06/01/00,planet,2
06/01/00,game,199
06/01/00,lazio,0
06/01/00,convention,24
06/01/00,china,0
06/01/00,clancy,0
06/01/00,voter,19
06/01/00,cardenas,0
06/01/00,fund,27
06/01/00,party,43
06/01/00,river,29
06/01/00,gore,0
06/01/00,doughnut,0
06/01/00,campaign,98
06/01/00,plan,215
06/01/00,tire,67
06/01/00,mccain,0
06/01/00,carbon,1
06/01/00,speech,22
06/01/00,pressman,0
06/01/00,bush,14
06/01/00,tax,78
06/01/00,cut,218
06/01/00,bill,98
06/01/00,delegate,0
06/01/00,knicks,0
06/01/00,lieberman,0
06/01/00,statue,2
06/01/00,teacher,17
06/01/00,mets,0
06/01/00,cheney,0
06/01/00,clinton,0
06/01/00,school,59
06/01/00,airline,11
06/01/00,oil,27
06/01/00,immigrant,4
06/01/00,drug,95
06/01/00,israel,0
06/01/00,euro,10
06/01/00,stock,43
06/01/00,deng,0
06/01/00,missile,35
06/01/00,lehrer,0
06/01/00,jones,0
06/01/00,company,188
06/01/00,walker,0
06/06/00,debate,15
06/06/00,defense,54
06/06/00,print,16
06/06/00,judge,30
06/06/00,planet,0
06/06/00,game,114
06/06/00,lazio,0
06/06/00,convention,25
06/06/00,china,0
06/06/00,clancy,0
06/06/00,voter,14
06/06/00,cardenas,0
06/06/00,fund,55
06/06/00,party,73
06/06/00,river,44
06/06/00,gore,0
06/06/00,doughnut,0
06/06/00,campaign,56
06/06/00,plan,155
06/06/00,tire,64
06/06/00,mccain,0
06/06/00,carbon,5
06/06/00,speech,18
06/06/00,pressman,0
06/06/00,bush,4
06/06/00,tax,48
06/06/00,cut,150
06/06/00,bill,96
06/06/00,delegate,14
06/06/00,knicks,0
06/06/00,lieberman,0
06/06/00,statue,1
06/06/00,teacher,13
06/06/00,mets,0
06/06/00,cheney,0
06/06/00,clinton,0
06/06/00,school,63
06/06/00,airline,4
06/06/00,oil,29
06/06/00,immigrant,10
06/06/00,drug,26
06/06/00,israel,0
06/06/00,euro,6
06/06/00,stock,68
06/06/00,deng,0
06/06/00,missile,47
06/06/00,lehrer,0
06/06/00,jones,0
06/06/00,company,135
06/06/00,walker,0
06/24/00,debate,13
06/24/00,defense,24
06/24/00,print,22
06/24/00,judge,27
06/24/00,planet,1
06/24/00,game,49
06/24/00,lazio,0
06/24/00,convention,12
06/24/00,china,15
06/24/00,clancy,0
06/24/00,voter,32
06/24/00,cardenas,0
06/24/00,fund,96
06/24/00,party,53
06/24/00,river,12
06/24/00,gore,0
06/24/00,doughnut,2
06/24/00,campaign,128
06/24/00,plan,141
06/24/00,tire,43
06/24/00,mccain,0
06/24/00,carbon,0
06/24/00,speech,6
06/24/00,pressman,0
06/24/00,bush,0
06/24/00,tax,57
06/24/00,cut,218
06/24/00,bill,117
06/24/00,delegate,3
06/24/00,knicks,0
06/24/00,lieberman,0
06/24/00,statue,0
06/24/00,teacher,12
06/24/00,mets,0
06/24/00,cheney,0
06/24/00,clinton,0
06/24/00,school,81
06/24/00,airline,10
06/24/00,oil,31
06/24/00,immigrant,2
06/24/00,drug,104
06/24/00,israel,0
06/24/00,euro,3
06/24/00,stock,61
06/24/00,deng,0
06/24/00,missile,10
06/24/00,lehrer,0
06/24/00,jones,0
06/24/00,company,129
06/24/00,walker,2
06/23/00,debate,26
06/23/00,defense,69
06/23/00,print,20
06/23/00,judge,33
06/23/00,planet,8
06/23/00,game,38
06/23/00,lazio,0
06/23/00,convention,10
06/23/00,china,3
06/23/00,clancy,0
06/23/00,voter,32
06/23/00,cardenas,0
06/23/00,fund,45
06/23/00,party,47
06/23/00,river,29
06/23/00,gore,0
06/23/00,doughnut,0
06/23/00,campaign,99
06/23/00,plan,206
06/23/00,tire,45
06/23/00,mccain,0
06/23/00,carbon,1
06/23/00,speech,14
06/23/00,pressman,0
06/23/00,bush,2
06/23/00,tax,82
06/23/00,cut,201
06/23/00,bill,154
06/23/00,delegate,0
06/23/00,knicks,0
06/23/00,lieberman,0
06/23/00,statue,1
06/23/00,teacher,67
06/23/00,mets,0
06/23/00,cheney,0
06/23/00,clinton,0
06/23/00,school,119
06/23/00,airline,9
06/23/00,oil,110
06/23/00,immigrant,15
06/23/00,drug,66
06/23/00,israel,2
06/23/00,euro,0
06/23/00,stock,61
06/23/00,deng,0
06/23/00,missile,78
06/23/00,lehrer,0
06/23/00,jones,0
06/23/00,company,207
06/23/00,walker,4
06/15/00,debate,15
06/15/00,defense,50
06/15/00,print,86
06/15/00,judge,35
06/15/00,planet,1
06/15/00,game,109
06/15/00,lazio,0
06/15/00,convention,8
06/15/00,china,0
06/15/00,clancy,0
06/15/00,voter,12
06/15/00,cardenas,0
06/15/00,fund,30
06/15/00,party,45
06/15/00,river,37
06/15/00,gore,0
06/15/00,doughnut,0
06/15/00,campaign,97
06/15/00,plan,180
06/15/00,tire,72
06/15/00,mccain,0
06/15/00,carbon,0
06/15/00,speech,16
06/15/00,pressman,0
06/15/00,bush,15
06/15/00,tax,70
06/15/00,cut,236
06/15/00,bill,145
06/15/00,delegate,0
06/15/00,knicks,0
06/15/00,lieberman,0
06/15/00,statue,0
06/15/00,teacher,10
06/15/00,mets,0
06/15/00,cheney,0
06/15/00,clinton,0
06/15/00,school,59
06/15/00,airline,19
06/15/00,oil,18
06/15/00,immigrant,2
06/15/00,drug,21
06/15/00,israel,0
06/15/00,euro,5
06/15/00,stock,90
06/15/00,deng,0
06/15/00,missile,35
06/15/00,lehrer,0
06/15/00,jones,0
06/15/00,company,159
06/15/00,walker,0
06/12/00,debate,16
06/12/00,defense,32
06/12/00,print,6
06/12/00,judge,32
06/12/00,planet,1
06/12/00,game,128
06/12/00,lazio,0
06/12/00,convention,10
06/12/00,china,1
06/12/00,clancy,0
06/12/00,voter,22
06/12/00,cardenas,0
06/12/00,fund,21
06/12/00,party,43
06/12/00,river,4
06/12/00,gore,0
06/12/00,doughnut,1
06/12/00,campaign,79
06/12/00,plan,118
06/12/00,tire,42
06/12/00,mccain,0
06/12/00,carbon,4
06/12/00,speech,8
06/12/00,pressman,0
06/12/00,bush,3
06/12/00,tax,17
06/12/00,cut,152
06/12/00,bill,92
06/12/00,delegate,1
06/12/00,knicks,0
06/12/00,lieberman,0
06/12/00,statue,1
06/12/00,teacher,26
06/12/00,mets,1
06/12/00,cheney,0
06/12/00,clinton,0
06/12/00,school,95
06/12/00,airline,2
06/12/00,oil,46
06/12/00,immigrant,8
06/12/00,drug,43
06/12/00,israel,0
06/12/00,euro,0
06/12/00,stock,30
06/12/00,deng,0
06/12/00,missile,18
06/12/00,lehrer,0
06/12/00,jones,0
06/12/00,company,103
06/12/00,walker,0
06/13/00,debate,17
06/13/00,defense,46
06/13/00,print,16
06/13/00,judge,15
06/13/00,planet,9
06/13/00,game,106
06/13/00,lazio,0
06/13/00,convention,12
06/13/00,china,0
06/13/00,clancy,0
06/13/00,voter,32
06/13/00,cardenas,0
06/13/00,fund,28
06/13/00,party,33
06/13/00,river,7
06/13/00,gore,1
06/13/00,doughnut,0
06/13/00,campaign,101
06/13/00,plan,170
06/13/00,tire,64
06/13/00,mccain,0
06/13/00,carbon,1
06/13/00,speech,16
06/13/00,pressman,0
06/13/00,bush,7
06/13/00,tax,103
06/13/00,cut,189
06/13/00,bill,172
06/13/00,delegate,4
06/13/00,knicks,0
06/13/00,lieberman,0
06/13/00,statue,9
06/13/00,teacher,4
06/13/00,mets,1
06/13/00,cheney,0
06/13/00,clinton,0
06/13/00,school,47
06/13/00,airline,1
06/13/00,oil,43
06/13/00,immigrant,2
06/13/00,drug,23
06/13/00,israel,0
06/13/00,euro,9
06/13/00,stock,111
06/13/00,deng,0
06/13/00,missile,48
06/13/00,lehrer,0
06/13/00,jones,0
06/13/00,company,144
06/13/00,walker,4
06/14/00,debate,20
06/14/00,defense,33
06/14/00,print,12
06/14/00,judge,37
06/14/00,planet,1
06/14/00,game,94
06/14/00,lazio,0
06/14/00,convention,12
06/14/00,china,1
06/14/00,clancy,0
06/14/00,voter,8
06/14/00,cardenas,0
06/14/00,fund,37
06/14/00,party,24
06/14/00,river,13
06/14/00,gore,1
06/14/00,doughnut,0
06/14/00,campaign,60
06/14/00,plan,192
06/14/00,tire,108
06/14/00,mccain,0
06/14/00,carbon,1
06/14/00,speech,30
06/14/00,pressman,0
06/14/00,bush,2
06/14/00,tax,65
06/14/00,cut,198
06/14/00,bill,122
06/14/00,delegate,0
06/14/00,knicks,0
06/14/00,lieberman,0
06/14/00,statue,9
06/14/00,teacher,55
06/14/00,mets,0
06/14/00,cheney,0
06/14/00,clinton,0
06/14/00,school,204
06/14/00,airline,9
06/14/00,oil,74
06/14/00,immigrant,5
06/14/00,drug,43
06/14/00,israel,0
06/14/00,euro,12
06/14/00,stock,57
06/14/00,deng,0
06/14/00,missile,31
06/14/00,lehrer,0
06/14/00,jones,0
06/14/00,company,139
06/14/00,walker,0
06/22/00,debate,33
06/22/00,defense,14
06/22/00,print,97
06/22/00,judge,19
06/22/00,planet,12
06/22/00,game,116
06/22/00,lazio,0
06/22/00,convention,19
06/22/00,china,1
06/22/00,clancy,0
06/22/00,voter,28
06/22/00,cardenas,0
06/22/00,fund,39
06/22/00,party,50
06/22/00,river,39
06/22/00,gore,0
06/22/00,doughnut,0
06/22/00,campaign,82
06/22/00,plan,240
06/22/00,tire,92
06/22/00,mccain,0
06/22/00,carbon,0
06/22/00,speech,45
06/22/00,pressman,0
06/22/00,bush,3
06/22/00,tax,64
06/22/00,cut,215
06/22/00,bill,142
06/22/00,delegate,5
06/22/00,knicks,0
06/22/00,lieberman,0
06/22/00,statue,4
06/22/00,teacher,29
06/22/00,mets,3
06/22/00,cheney,0
06/22/00,clinton,0
06/22/00,school,93
06/22/00,airline,29
06/22/00,oil,85
06/22/00,immigrant,0
06/22/00,drug,132
06/22/00,israel,0
06/22/00,euro,5
06/22/00,stock,57
06/22/00,deng,0
06/22/00,missile,30
06/22/00,lehrer,0
06/22/00,jones,0
06/22/00,company,161
06/22/00,walker,0
06/25/00,debate,29
06/25/00,defense,64
06/25/00,print,38
06/25/00,judge,41
06/25/00,planet,11
06/25/00,game,273
06/25/00,lazio,0
06/25/00,convention,24
06/25/00,china,5
06/25/00,clancy,0
06/25/00,voter,59
06/25/00,cardenas,0
06/25/00,fund,143
06/25/00,party,93
06/25/00,river,79
06/25/00,gore,1
06/25/00,doughnut,2
06/25/00,campaign,111
06/25/00,plan,510
06/25/00,tire,227
06/25/00,mccain,0
06/25/00,carbon,3
06/25/00,speech,35
06/25/00,pressman,0
06/25/00,bush,12
06/25/00,tax,192
06/25/00,cut,524
06/25/00,bill,243
06/25/00,delegate,2
06/25/00,knicks,0
06/25/00,lieberman,0
06/25/00,statue,10
06/25/00,teacher,93
06/25/00,mets,0
06/25/00,cheney,0
06/25/00,clinton,0
06/25/00,school,554
06/25/00,airline,195
06/25/00,oil,131
06/25/00,immigrant,30
06/25/00,drug,226
06/25/00,israel,2
06/25/00,euro,30
06/25/00,stock,151
06/25/00,deng,5
06/25/00,missile,6
06/25/00,lehrer,0
06/25/00,jones,0
06/25/00,company,359
06/25/00,walker,6
